tweet_id,text
955159508069699585,"David Faitelson
@DavidFaitelson_
·
Jan 21, 2018
Castillo o Cecilio...Uno de los dos debe romper el cero x cero del Olímpico...
43
21
223"
955148722911854592,"David Faitelson
@DavidFaitelson_
·
Jan 21, 2018
El Pumas-América no ha podido pasar la barrera de “entretenido” a “bueno”...
Por momentos, quiere, pero...
71
18
263"
955145804787798017,"David Faitelson
@DavidFaitelson_
·
Jan 21, 2018
Casi media hora en el Olímpico, Pumas y América muy parejos.
Un juego, por ahora, entretenido...
47
15
198"
955142714890203136,"David Faitelson
@DavidFaitelson_
·
Jan 21, 2018
El Real Madrid: entre la realidad y el espejismo...
43
33
329"
955141853266903040,"David Faitelson
@DavidFaitelson_
·
Jan 21, 2018
Buscando un portero “fuera”, Pumas descubrió uno “dentro”...
47
14
259"
954946678531878913,"David Faitelson
@DavidFaitelson_
·
Jan 20, 2018
Encuentro Chivas la “calma” en Aguascalientes...
143
74
1K"
954857846994161664,"David Faitelson
@DavidFaitelson_
·
Jan 20, 2018
“Oxígeno” para Cruz Azul...
80
45
547"
954848210593304577,"David Faitelson
@DavidFaitelson_
·
Jan 20, 2018
Nunca tan oportuno un gol del 
@CH14_
 
Debe tratar de quedarse en el West Ham United...
80
44
822"
954602279801208832,"David Faitelson
@DavidFaitelson_
·
Jan 20, 2018
Gracias, Amador. Un abrazo...
Quote
AmadorGtz Guigui
@AmadorG_G
·
Jan 19, 2018
Replying to @DavidFaitelson_ and @Faitelson_ESPN
Buena imagen David! Cuando en Mexico hacían buena televisión abierta deportiva, marcando época con @joserra_espn en @AztecaDeportes. Saludos
22
6
106"
954582482338238464,"David Faitelson
@DavidFaitelson_
·
Jan 19, 2018
386
515
4.6K"
954580737608466432,"David Faitelson
@DavidFaitelson_
·
Jan 19, 2018
1994...Eramos fuertes, jóvenes y “guapos”.
Saludos...
Quote
FERNANDO FIORE
@FernandoFiore
·
Jan 19, 2018
Replying to @tonomoreno_ @Faitelson_ESPN and 4 others
Año????  Muchos ... muchos... saludos
57
10
157"
